89355	46213	144340
393	89626
393	89693
394	89927
394	89928
395	89929
395	89930
396	89931
397	89795
398	89811
398	89932
399	89933
400	89934
400	89935
401	89573
401	89936
402	89937
402	89938
403	89886
404	89585
405	89731
405	89939
405	89940
406	89941
406	89942
406	89943
406	89944
407	89945
408	89946
409	89947
410	89948
411	89949
411	89950
412	89951
413	89941
414	89952
415	89886
415	89953
416	89954
417	89955
418	89956
419	89885
420	89957
421	89958
422	89959
422	89960
423	89961
423	89962
424	89963
424	89964
425	89965
426	89923
426	89966
427	89967
427	89968
427	89969
427	89970
428	89971
428	89972
428	89973
429	89455
429	89974
430	89975
430	89976
431	89722
431	89964
431	89977
432	89978
432	89979
432	89980
433	89575
433	89813
434	89981
435	89982
435	89983
436	89885
437	89795
438	89711
439	89984
440	89772
440	89985
440	89986
441	89987
441	89988
442	89710
442	89989
443	89376
443	89990
443	89991
444	89992
444	89993
445	89994
446	89831
446	89995
447	89608
447	89613
447	89772
448	89996
448	89997
448	89998
449	89999
449	90000
450	89941
451	89770
452	90001
452	90002
453	89361
454	90003
454	90004
455	90005
456	89522
457	90006
458	89707
459	90007
460	89376
461	90008
461	90009
462	90010
462	90011
463	90012
463	90013
463	90014
464	90015
465	90006
466	90016
467	89936
467	90017
467	90018
468	90019
468	90020
468	90021
469	90022
469	90023
470	89731
471	89586
472	89859
473	90024
473	90025
473	90026
474	90027
475	90028
475	90029
476	90030
477	89850
477	90031
478	90032
479	90033
480	90034
481	89710
481	89731
482	89578
482	90035
483	90036
483	90037
483	90038
484	89577
484	89578
484	90039
485	89892
485	90040
486	90041
487	89455
487	90042
488	89908
488	90043
489	89567
489	90044
489	90045
489	90046
490	89731
490	89732
490	89939
491	89584
491	90047
492	89780
492	90048
493	90000
493	90049
494	89803
494	90050
494	90051
494	90052
495	90053
495	90054
496	89828
496	90055
496	90056
497	90057
498	90058
498	90059
499	90060
499	90061
499	90062
499	90063
500	90036
500	90064
500	90065
500	90066
500	90067
501	90036
501	90064
501	90066
501	90067
501	90068
502	89544
502	90069
503	89707
504	90070
505	89641
505	90071
506	89750
506	89837
506	90072
506	90073
507	90027
508	89673
508	89674
508	89956
509	90074
510	90074
511	90074
512	90074
513	90075
514	90076
515	89596
516	89766
516	90077
516	90078
517	89577
517	89578
518	89676
518	90079
519	89675
519	89812
520	89725
521	89676
521	90080
522	89687
522	90081
523	89704
523	89766
523	90082
524	89684
524	89717
524	89791
524	90083
525	90016
525	90084
526	89710
527	89861
528	90085
528	90086
529	90087
530	90088
531	90089
532	90090
533	90091
533	90092
534	89564
534	89731
534	90093
535	90094
535	90095
536	90096
536	90097
536	90098
536	90099
537	90100
538	89418
538	90101
538	90102
539	90103
540	90104
541	89748
542	90105
542	90106
543	90107
544	89731
544	90108
545	90109
545	90110
545	90111
546	90086
547	89572
547	89577
547	89578
547	90112
547	90113
548	90110
549	90088
550	90114
550	90115
551	90116
551	90117
551	90118
551	90119
552	89631
552	90120
553	90121
553	90122
554	90123
554	90124
555	90125
556	89400
556	89401
557	89561
557	90126
558	90127
558	90128
558	90129
559	89685
559	89686
559	90130
560	90131
560	90132
560	90133
561	89400
561	89401
561	89402
562	89659
562	89711
563	89845
563	89846
564	90134
564	90135
565	90136
566	90137
566	90138
567	90139
567	90140
568	90141
569	89525
569	90142
569	90143
569	90144
569	90145
569	90146
569	90147
570	90148
571	90149
572	90150
573	89640
573	90151
574	89493
575	90152
575	90153
575	90154
575	90155
575	90156
575	90157
575	90158
576	89474
576	90159
576	90160
576	90161
577	89865
578	89956
579	89514
580	89387
580	89627
580	90162
581	90163
581	90164
581	90165
582	90166
582	90167
582	90168
583	90169
584	90170
585	89503
585	90171
585	90172
586	90173
587	90174
587	90175
588	90176
588	90177
589	90166
589	90176
589	90177
590	89601
590	90178
591	90179
592	90180
592	90181
593	90182
594	90183
595	90183
595	90184
596	89580
596	90185
597	89586
598	90186
598	90187
599	90086
599	90188
600	90189
601	89578
601	90190
602	90191
603	90192
603	90193
604	90194
605	89450
606	90104
606	90195
607	90196
608	90197
609	90198
609	90199
610	90200
610	90201
611	90202
612	90203
613	90204
614	90205
615	90206
615	90207
616	89825
616	90208
617	90146
617	90209
618	90210
619	89410
620	89588
621	90211
622	90018
622	90212
623	90213
624	89857
624	90214
625	90215
626	90216
626	90217
627	89692
628	90218
629	90010
629	90219
630	90220
631	90221
631	90222
632	89514
633	90223
634	89382
635	90088
635	90224
636	90225
636	90226
637	90028
638	89730
638	89811
639	90227
639	90228
639	90229
639	90230
640	90231
641	89359
641	89360
641	89362
641	89550
641	90232
641	90233
641	90234
641	90235
641	90236
641	90237
641	90238
641	90239
641	90240
641	90241
641	90242
641	90243
641	90244
642	89386
642	90208
643	90245
644	90246
645	90247
645	90248
645	90249
646	90250
647	90222
648	90111
648	90251
649	89692
650	90252
651	89558
652	90253
652	90254
653	90255
653	90256
654	90257
654	90258
655	90259
655	90260
656	90261
657	90262
658	90263
659	89947
660	90264
661	90265
662	90266
663	90267
664	89522
664	89523
664	90111
664	90268
664	90269
665	89571
665	90270
665	90271
666	89491
666	89494
666	89614
666	90052
667	90272
668	89456
669	90273
670	89849
671	90274
671	90275
672	90276
672	90277
672	90278
673	90279
674	90280
675	90280
676	90280
677	90280
678	90280
679	90280
680	90280
681	90281
681	90282
682	90280
683	90283
684	90284
685	90285
686	89618
687	90280
688	90280
688	90286
688	90287
689	89498
689	90280
690	90280
691	90280
691	90288
692	90289
693	90289
693	90290
694	90289
694	90291
695	90292
696	90293
697	89855
697	90294
698	90295
699	90296
700	89576
700	90297
701	90298
702	89378
703	90299
704	90004
704	90300
704	90301
705	90199
706	90302
706	90303
707	89475
708	90280
708	90304
709	90280
710	90280
711	90305
712	90306
713	90002
714	89849
715	90307
716	90308
717	90309
718	90310
719	89456
720	89575
721	90311
722	90312
723	90313
724	90314
724	90315
724	90316
725	90317
726	89526
727	90318
728	90319
728	90320
728	90321
729	90322
729	90323
730	90324
730	90325
731	90305
732	90326
733	90327
734	90328
735	90329
735	90330
736	90331
737	90332
738	90333
739	90334
740	90335
740	90336
741	90337
742	89808
743	90338
744	89811
744	89932
745	90339
746	90340
747	90341
747	90342
748	90343
749	90344
750	90345
751	90346
751	90347
752	90335
752	90348
753	90349
754	90350
755	89785
756	90129
757	90351
758	89996
758	90352
759	90353
760	90354
760	90355
761	89419
761	89603
762	90356
763	89487
764	89660
765	90357
766	90305
766	90358
767	90359
768	90360
768	90361
769	89807
769	90362
770	90363
770	90364
771	90365
772	89844
773	89560
773	89589
774	90366
775	89539
776	90367
776	90368
777	90350
778	89451
778	89453
778	89454
779	90369
780	90370
781	89795
782	89711
782	90081
782	90371
783	89741
783	90372
784	89885
784	89922
784	90373
785	89553
786	90374
786	90375
787	90375
787	90376
787	90377
788	89707
788	90378
789	90379
790	90380
790	90381
791	90350
792	90350
793	90350
793	90382
794	90350
795	90350
796	90350
797	90383
798	90384
799	90383
800	90384
801	90350
802	90350
803	90385
804	90350
805	89559
805	90182
806	90386
807	90387
807	90388
808	90389
809	90390
810	89807
811	90391
812	90238
812	90243
812	90392
812	90393
812	90394
812	90395
812	90396
812	90397
812	90398
813	90399
814	89685
814	89686
814	90089
815	89685
815	89686
816	89745
816	90400
816	90401
817	89613
817	89771
817	90081
817	90402
818	89964
818	90403
818	90404
819	89712
819	90405
820	90089
820	90190
821	89901
821	90089
821	90406
821	90407
821	90408
821	90409
822	89604
822	89759
823	89498
824	90048
824	90410
825	90411
826	90412
827	90281
828	90280
829	90280
830	90280
831	89498
832	90281
833	90114
833	90413
833	90414
834	89731
834	89940
834	90415
835	89772
835	90416
836	89479
837	89860
837	90040
838	90213
839	90417
840	90400
841	89640
842	90418
843	90280
844	90280
844	90419
845	90281
846	90280
847	90280
848	90280
849	90280
850	90420
850	90421
851	90280
852	90280
853	89498
854	90280
855	90129
856	90422
856	90423
857	89562
858	89748
859	89855
860	90350
861	90350
862	90129
863	89450
864	89588
865	89519
866	90091
866	90092
867	89618
868	90424
868	90425
869	90426
869	90427
869	90428
870	89766
871	89766
871	90429
872	89836
872	89837
873	90413
873	90430
873	90431
873	90432
873	90433
874	90327
875	90091
876	89859
876	90434
877	90435
878	90436
879	89618
880	90437
881	90437
882	90280
883	90280
884	90280
885	90280
886	90280
887	90281
888	90438
889	90439
890	89498
891	90280
892	90280
893	90440
894	89498
895	90280
896	90280
897	90288
898	90280
899	90280
900	90280
901	90280
902	90281
902	90288
903	90281
903	90441
904	90280
905	90280
906	90281
907	90280
908	90281
909	90280
910	90280
911	90280
912	90442
913	90443
913	90444
914	89618
915	90445
915	90446
915	90447
916	90448
917	90449
917	90450
917	90451
918	90452
918	90453
918	90454
919	90455
919	90456
920	90457
921	90183
921	90458
922	90434
922	90459
923	89689
923	89750
923	89764
924	89939
924	90459
925	90452
925	90453
926	90460
926	90461
927	90350
928	90462
928	90463
929	90464
930	89474
931	90465
932	90466
933	90280
934	90280
935	90465
936	90288
937	90467
937	90468
938	89956
938	90469
939	90470
940	90471
941	90472
942	89578
942	90473
943	89821
944	90474
945	90475
945	90476
946	90477
947	90478
948	89794
948	90479
949	90266
950	90480
950	90481
951	89562
951	90482
951	90483
951	90484
951	90485
951	90486
952	90487
953	89540
953	90488
954	90489
955	90490
956	90491
957	89574
957	90492
957	90493
958	89474
958	90494
959	90495
959	90496
960	90104
960	90497
961	89525
961	89731
961	90498
962	90499
963	90500
963	90501
964	89585
964	90502
964	90503
965	90504
965	90505
966	90506
966	90507
967	89766
967	90508
968	90509
969	90510
969	90511
969	90512
969	90513
970	90514
971	90274
971	90275
972	89525
972	90262
973	90262
973	90515
974	90261
975	90516
976	90216
977	89566
977	90517
978	90518
979	90519
980	90520
981	90521
981	90522
981	90523
981	90524
982	90525
982	90526
983	89581
984	90199
985	90527
986	89576
987	90528
988	89491
989	90325
989	90529
990	89571
990	89664
991	90272
991	90530
992	90369
992	90531
993	90532
994	90533
995	90534
995	90535
995	90536
996	90537
997	89451
997	89453
998	90538
998	90539
998	90540
999	90541
999	90542
1000	90280
1001	90466
1002	90280
1003	90280
1004	90280
1005	90280
1006	90543
1007	90544
1007	90545
1007	90546
1008	90270
1008	90547
1009	90548
1009	90549
1010	90051
1010	90550
1011	90551
1011	90552
1011	90553
1012	90554
1013	90170
1013	90555
1014	90475
1014	90556
1015	90557
1016	89672
1016	90558
1017	90559
1017	90560
1018	89870
1018	89871
1019	90561
1020	89899
1020	90562
1020	90563
1021	90564
1022	90565
1022	90566
1022	90567
1022	90568
1023	90312
1024	90569
1024	90570
1025	89596
1025	90571
1026	90086
1026	90572
1026	90573
1027	90574
1027	90575
1028	90576
1028	90577
1029	90578
1029	90579
1030	90580
1031	90581
1032	90576
1032	90577
1033	90577
1033	90582
1034	90583
1034	90584
1035	89936
1036	89623
1036	89624
1037	90585
1038	90586
1038	90587
1038	90588
1039	89588
1040	89896
1041	90589
1042	89673
1042	90590
1042	90591
1043	90149
1043	90592
1044	90274
1045	90593
1045	90594
1046	90595
1047	89507
1047	90596
1048	90555
1048	90597
1048	90598
1049	89456
1049	90599
1050	90600
1050	90601
1050	90602
1050	90603
1051	90604
1052	90202
1052	90605
1053	90265
1054	89814
1055	90606
1056	90607
1057	90608
1058	90609
1058	90610
1059	90611
1060	90612
1061	90613
1061	90614
1061	90615
1062	89451
1062	90616
1063	89370
1063	89487
1064	90093
1064	90617
1064	90618
1065	90619
1065	90620
1065	90621
1065	90622
1066	90250
1067	90623
1068	90624
1069	89948
1070	90625
1071	90626
1072	89514
1072	90627
1072	90628
1073	90629
1074	90630
1075	89849
1076	90631
1077	89456
1078	89450
1079	90632
1079	90633
1080	90634
1081	90285
1082	90635
1083	90636
1084	90637
1085	89464
1086	90207
1087	90638
1087	90639
1088	89575
1089	90640
1090	90641
1091	89537
1092	89560
1092	90642
1093	90643
1094	89872
1094	89873
1094	90644
1094	90645
1095	89689
1095	89741
1095	90646
1096	90647
1097	90014
1097	90378
1097	90648
1097	90649
1098	90020
1099	89698
1099	90081
1099	90650
1100	89675
1100	90649
1101	89922
1101	90649
1101	90651
1101	90652
1101	90653
1102	90654
1103	90655
1104	89618
1105	89574
1105	90656
1106	90032
1107	89475
1108	90657
1109	90658
1110	90658
1111	89616
1111	90659
1112	89451
1112	89453
1112	90660
1113	89451
1113	89453
1113	89454
1113	90660
1114	89451
1114	89453
1114	90660
1115	90661
1116	90662
1116	90663
1117	90664
1117	90665
1118	89455
1119	90666
1120	90667
1120	90668
1121	90328
1122	89539
1123	90669
1124	90670
1125	90048
1125	90410
1125	90671
1126	89707
1126	90672
1127	89737
1128	89707
1129	90673
1130	90674
1131	89731
1131	89940
1132	90664
1133	89986
1133	90675
1133	90676
1134	89746
1134	89768
1134	90677
1135	89921
1135	90678
1135	90679
1136	90680
1137	90440
1137	90681
1138	90278
1138	90682
1139	90683
1140	89493
1141	90068
1141	90684
1142	90685
1142	90686
1143	89455
1144	89522
1144	90268
1145	90687
1145	90688
1145	90689
1145	90690
1145	90691
1146	90692
1147	89766
1147	90693
1148	90694
1148	90695
1149	89757
1149	90696
1149	90697
1150	90698
1150	90699
1150	90700
1151	89577
1151	89578
1152	89676
1153	89525
1153	90084
1153	90701
1154	90702
1154	90703
1154	90704
1155	89673
1155	89674
1155	90705
1156	89689
1156	89745
1156	90706
1157	90707
1158	89687
1159	90708
1159	90709
1160	90199
1161	90710
1162	90711
1163	90712
1164	90701
1165	90713
1166	90714
1166	90715
1167	90716
1168	90717
1169	90718
1170	90719
1171	90720
1171	90721
1171	90722
1172	90723
1173	90724
1173	90725
1174	90684
1174	90726
1175	89731
1175	89769
1175	90090
1176	90727
1176	90728
1177	90458
1177	90729
1177	90730
1178	90731
1179	90732
1180	90733
1180	90734
1180	90735
1181	90143
1182	89673
1182	89674
1182	90736
1183	89779
1184	90025
1184	90737
1184	90738
1185	90739
1185	90740
1186	90741
1187	90742
1188	90743
1188	90744
1188	90745
1189	90746
1190	90030
1191	90747
1192	90747
1193	90748
1194	90663
1195	90036
1195	90064
1195	90065
1195	90749
1196	90750
1196	90751
1197	90752
1197	90753
1198	90501
1199	90185
1199	90754
1200	89757
1201	89770
1202	90755
1203	89522
1203	89523
1204	90756
1204	90757
1205	90758
1205	90759
1206	89750
1206	90760
1207	90456
1208	89808
1208	90761
1208	90762
1209	90763
1210	90764
1211	89623
1211	89624
1212	90765
1212	90766
1213	89374
1213	89596
1213	90767
1214	90758
1214	90768
1214	90769
1215	89863
1215	90117
1215	90770
1216	89746
1216	90117
1217	89689
1217	89979
1217	90771
1218	90772
1219	89811
1220	90773
1221	90173
1222	89383
1222	89491
1222	90774
1223	90775
1224	90776
1224	90777
1225	90776
1225	90777
1226	89725
1227	89750
1227	89812
1227	90778
1228	90779
1228	90780
1228	90781
1228	90782
1229	90783
1229	90784
1229	90785
1229	90786
1230	90787
1231	89952
1231	90471
1231	90788
1232	90789
1233	90790
1233	90791
1233	90792
1234	90793
1234	90794
1235	90208
1236	90795
1237	90795
1238	90796
1238	90797
1238	90798
1239	90799
1239	90800
1240	90801
1241	90069
1241	90802
1242	90803
1243	89656
1243	90804
1244	89757
1244	89760
1245	90805
1246	90806
1247	90276
1247	90277
1247	90278
1248	90807
1248	90808
1248	90809
1249	90810
1250	90683
1251	89692
1252	90811
1252	90812
1252	90813
1252	90814
1253	90815
1254	90637
1255	90816
1256	89775
1256	90817
1257	90818
1257	90819
1258	90818
1258	90819
1258	90820
1259	90367
1259	90368
1260	90821
1260	90822
1260	90823
1261	90824
1262	90628
1262	90825
1263	89418
1264	90826
1265	89996
1265	90827
1266	90448
1266	90828
1267	90829
1268	90185
1269	90830
1270	89670
1271	90831
1271	90832
1271	90833
1272	90161
1273	90834
1274	89506
1275	90835
1275	90836
1276	90837
1277	90837
1278	89898
1279	90838
1280	89892
1280	90788
1281	90323
1281	90839
1281	90840
1281	90841
1281	90842
1281	90843
1281	90844
1282	90263
1283	90845
1283	90846
1284	90847
1284	90848
1285	90628
1286	89578
1286	90035
1286	90849
1287	90505
1288	90850
1288	90851
1289	90852
1289	90853
1289	90854
1289	90855
1289	90856
1290	90758
1291	90628
1292	90361
1292	90857
1292	90858
1293	90585
1294	89649
1294	90859
1294	90860
1295	90030
1296	89717
1296	90861
1297	90593
1297	90862
1298	90863
1298	90864
1299	90345
1299	90865
1299	90866
1300	90793
1300	90794
1301	90867
1302	90868
1303	89380
1304	90774
1304	90869
1305	90870
1306	90870
1307	90871
1308	90741
1309	90741
1310	89501
1311	90741
1312	90872
1312	90873
1313	90874
1313	90875
1313	90876
1314	90877
1315	90878
1315	90879
1316	90880
1317	90495
1317	90496
1318	90881
1319	90882
1320	90883
1321	89493
1322	89379
1323	90628
1323	90884
1324	90885
1324	90886
1324	90887
1324	90888
1324	90889
1325	90146
1326	89576
1326	90890
1326	90891
1327	90892
1327	90893
1328	89565
1329	90894
1330	89588
1331	90895
1332	90896
1333	89996
1333	89997
1333	90897
1334	90898
1335	90899
1335	90900
1336	90901
1336	90902
1336	90903
1336	90904
1337	90905
1338	90905
1339	90906
1339	90907
1340	90908
1340	90909
1340	90910
1341	90911
1341	90912
1342	90913
1343	89774
1344	89731
1344	89885
1344	89940
1344	90914
1345	90741
1346	90915
1347	90030
1348	90916
1348	90917
1349	89456
1349	90474
1349	90918
1349	90919
1350	90920
1351	90921
1352	90921
1353	90922
1353	90923
1354	90924
1355	90925
1356	90926
1357	89575
1358	90927
1358	90928
1359	90929
1360	90930
1360	90931
1360	90932
1360	90933
1361	90934
1362	90117
1363	90010
1364	90263
1365	90935
1366	89539
1367	89896
1368	90936
1369	89540
1369	89782
1369	90937
1370	90938
1370	90939
1371	90940
1371	90941
1372	90942
1373	90943
1373	90944
1374	90945
1374	90946
1375	90947
1376	90948
1376	90949
1377	90950
1378	90951
1378	90952
1379	90953
1379	90954
1380	90955
1380	90956
1380	90957
1381	90474
1381	90958
1381	90959
1382	89620
1382	89621
1382	89622
1382	90960
1383	90961
1383	90962
1384	90963
1385	90623
1386	89822
1386	89823
1387	90208
1388	90964
1389	90965
1390	90111
1390	90966
1390	90967
1391	90968
1391	90969
1392	90970
1393	90971
1394	90917
1395	90916
1396	90917
1397	89587
1398	90972
1398	90973
1398	90974
1399	90103
1400	90858
1401	90975
1402	90976
1403	90977
1403	90978
1403	90979
1404	90631
1405	89522
1405	90268
1405	90269
1405	90980
1406	90981
1407	90982
1407	90983
1407	90984
1408	90985
1409	90986
1410	89692
1411	90987
1411	90988
1412	90989
1413	90990
1413	90991
1414	90428
1414	90992
1414	90993
1415	89553
1416	90994
1416	90995
1417	90234
1417	90237
1417	90996
1418	90997
1419	90998
1420	90999
1420	91000
1420	91001
1421	91002
1422	91003
1423	91004
1424	90783
1424	90786
1425	89815
1425	90827
1426	91005
1427	89432
1428	89952
1429	90854
1429	91006
1430	90059
1431	90052
1432	89656
1432	91007
1433	91008
1434	89392
1435	89575
1436	90305
1436	91009
1437	90345
1437	91010
1438	90548
1439	91011
1439	91012
1440	90027
1441	91013
1441	91014
1442	91015
1443	89380
1444	91016
1445	91008
1446	91017
1446	91018
1446	91019
1447	89487
1448	89493
1449	91020
1450	91021
1451	91021
1452	90091
1452	91022
1453	89553
1454	91023
1454	91024
1454	91025
1455	91026
1456	90623
1457	91027
1458	91028
1459	90307
1460	89540
1461	89685
1461	89686
1461	91029
1462	89408
1462	91030
1462	91031
1463	91032
1463	91033
1463	91034
1464	91035
1465	90007
1465	91036
1465	91037
1466	91038
1467	91039
1467	91040
1468	89378
1468	91041
1469	91042
1470	90450
1470	91043
1471	91044
1472	91045
1473	89378
1474	89788
1475	89522
1476	89537
1476	91046
1476	91047
1477	91048
1478	91049
1479	91050
1479	91051
1480	89498
1481	90327
1481	91052
1482	91020
1483	89380
1484	91053
1484	91054
1485	89449
1486	91055
1487	89647
1487	91056
1487	91057
1487	91058
1487	91059
1488	91060
1489	89877
1490	89877
1490	91061
1491	91062
1492	91063
1493	90585
1493	91064
1494	91065
1495	91066
1496	90472
1497	90311
1498	90183
1499	89731
1500	90680
1501	91067
1501	91068
1501	91069
1501	91070
1502	90583
1502	91071
1503	90354
1503	91072
1504	91073
1505	90818
1505	90819
1506	91074
1507	91075
1507	91076
1508	91077
1509	91078
1510	89489
1511	91079
1512	91080
1513	91081
1514	91082
1514	91083
1515	89898
1516	91084
1516	91085
1517	91086
1518	90285
1518	91087
1518	91088
1519	91089
1520	90202
1521	91090
1522	90354
1522	91091
1522	91092
1523	91093
1524	90350
1525	91094
1526	91095
1527	91096
1528	90988
1529	89573
1529	89687
1529	89731
1529	90026
1529	90470
1529	91097
1530	89559
1531	90103
1531	91098
